"_id","Date","Description","Deposits","Withdrawls","Balance"
"625fe3f00ceffb2caf008a09","08-Jun-2021","Cash","1,602,941.00",0,"1,630,133.74"
"625fe3f00ceffb2caf008a1d","09-Jun-2021","Cash",0,"35,912.17","71,824.34"
"625fe3f00ceffb2caf008a2e","09-Jun-2021","Cash",0,"260,519.76","1,042,079.03"
"625fe3f00ceffb2caf008a54","10-Jun-2021","Cash","231,004.10",0,"1,040,962.81"
"625fe3f00ceffb2caf008a69","11-Jun-2021","Cash","1,663.00",0,"634,853.51"
"625fe3f00ceffb2caf008a76","11-Jun-2021","Cash",0,"380,308.49",0
"625fe3f00ceffb2caf008a79","11-Jun-2021","Cash",6,0,"9,847.19"
"625fe3f00ceffb2caf008a96","12-Jun-2021","Cash",0,0.4,3.2
"625fe3f00ceffb2caf008aae","15-Jun-2021","Cash",0,"69,289.96","554,319.69"
"625fe3f00ceffb2caf008ab3","15-Jun-2021","Cash",0,"328,405.93","1,642,029.66"
"625fe3f00ceffb2caf008ab4","15-Jun-2021","Cash",0,"410,507.42","1,231,522.24"
"625fe3f00ceffb2caf008ab5","15-Jun-2021","Cash",160.11,0,"1,231,682.35"
"625fe3f00ceffb2caf008ab9","15-Jun-2021","Cash",83.18,0,"646,716.42"
"625fe3f00ceffb2caf008ac3","15-Jun-2021","Cash",0,"7,450.08","7,450.08"
"625fe3f00ceffb2caf008ad6","16-Jun-2021","Cash","32,639.85",0,"1,362,759.67"
"625fe3f00ceffb2caf008ad7","16-Jun-2021","Cash",0,"151,417.74","1,211,341.93"
"625fe3f00ceffb2caf008af9","17-Jun-2021","Cash",0,"1,212,030.29","2,424,060.58"
"625fe3f00ceffb2caf008afe","17-Jun-2021","Cash",3.36,0,"1,131,872.22"
"625fe3f00ceffb2caf008b49","23-Jun-2021","Cash",97.55,0,"98,508.80"
"625fe3f00ceffb2caf008b64","23-Jun-2021","Cash","46,837.60",0,"46,875.52"
"625fe3f00ceffb2caf008b6b","23-Jun-2021","Cash",19,0,"11,886.37"
"625fe3f00ceffb2caf008b89","23-Jun-2021","Cash","1,900,429.50",0,"2,292,589.19"
"625fe3f00ceffb2caf008b8b","23-Jun-2021","Cash",5,0,"2,403,973.85"
"625fe3f00ceffb2caf008b96","23-Jun-2021","Cash",0,"1,138,011.33","3,414,033.98"
"625fe3f00ceffb2caf008ba4","23-Jun-2021","Cash",0,"114,177.33","114,177.33"
"625fe3f00ceffb2caf008ba9","23-Jun-2021","Cash","149,980.70",0,"245,295.00"
"625fe3f00ceffb2caf008baa","23-Jun-2021","Cash",0,"35,042.14","210,252.86"
"625fe3f00ceffb2caf008bac","23-Jun-2021","Cash","1,699.00",0,"159,388.64"
"625fe3f00ceffb2caf008bdb","23-Jun-2021","Cash",1.8,0,"1,539,283.95"
"625fe3f00ceffb2caf008bea","23-Jun-2021","Cash",62,0,"205,591.22"
"625fe3f00ceffb2caf008bee","23-Jun-2021","Cash","1,769.00",0,"847,683.13"
"625fe3f00ceffb2caf008c20","27-Jun-2021","Cash",39.7,0,"3,547.60"
"625fe3f00ceffb2caf008c22","27-Jun-2021","Cash",0,369.54,"2,586.79"
"625fe3f00ceffb2caf008c23","27-Jun-2021","Cash",0,374.94,"2,249.61"
"625fe3f00ceffb2caf008c4a","29-Jun-2021","Cash",0,"114,789.26","688,735.59"
"625fe3f00ceffb2caf008c55","29-Jun-2021","Cash",0,5.43,32.57"_id","Date","Description","Deposits","Withdrawls","Balance"
"625fe3f00ceffb2caf008c5b","30-Jun-2021","Cash","1,344,371.00",0,"1,404,880.20"
"625fe3f00ceffb2caf008c69","01-Jul-2021","Cash",0,"266,054.51","266,054.51"
"625fe3f00ceffb2caf008c98","02-Jul-2021","Cash","23,764.50",0,"533,973.70"
"625fe3f00ceffb2caf008cb1","03-Jul-2021","Cash",0,"825,990.59","825,990.58"
"625fe3f00ceffb2caf008cb2","03-Jul-2021","Cash","824,731.25",0,"1,650,721.83"
"625fe3f00ceffb2caf008cb8","03-Jul-2021","Cash","1,277,372.00",0,"1,280,109.00"
"625fe3f00ceffb2caf008ccd","05-Jul-2021","Cash","1,349,704.00",0,"5,222,090.25"
"625fe3f00ceffb2caf008cd2","05-Jul-2021","Cash",0,"995,033.92",0
"625fe3f00ceffb2caf008cd6","05-Jul-2021","Cash",0,0.8,1.6
"625fe3f00ceffb2caf008cea","05-Jul-2021","Cash",0,"138,858.54","1,249,726.88"
"625fe3f00ceffb2caf008ced","05-Jul-2021","Cash",138,0,"1,250,040.64"
"625fe3f00ceffb2caf008cf0","05-Jul-2021","Cash",476.4,0,"1,094,264.96"
"625fe3f00ceffb2caf008cf5","05-Jul-2021","Cash",0,"176,013.62","704,054.46"
"625fe3f00ceffb2caf008d04","06-Jul-2021","Cash",0,"380,060.27","1,140,180.81"
"625fe3f00ceffb2caf008d0f","06-Jul-2021","Cash",0,"617,707.96","617,707.95"
"625fe3f00ceffb2caf008d12","06-Jul-2021","Cash",0,"394,045.02","394,045.02"
"625fe3f00ceffb2caf008d25","07-Jul-2021","Cash",0,1.53,3.07
"625fe3f00ceffb2caf008d2a","07-Jul-2021","Cash","216,405.20",0,"216,405.20"
"625fe3f00ceffb2caf008d38","07-Jul-2021","Cash",0,"38,299.48","38,299.48"
"625fe3f00ceffb2caf008d4a","07-Jul-2021","Cash","9,799.23",0,"86,041.15"
"625fe3f00ceffb2caf008d4b","07-Jul-2021","Cash",16,0,"311,158.71"
"625fe3f00ceffb2caf008d4c","08-Jul-2021","Cash","1,451.00",0,"559,175.30"
"625fe3f00ceffb2caf008d51","08-Jul-2021","Cash",0,"249,878.72","249,878.72"
"625fe3f00ceffb2caf008d60","09-Jul-2021","Cash",0,"4,611.86","32,283.04"
"625fe3f00ceffb2caf008d68","09-Jul-2021","Cash","8,479.00",0,"1,485,919.41"
"625fe3f00ceffb2caf008d71","09-Jul-2021","Cash",0,292.82,"1,171.26"
"625fe3f00ceffb2caf008d7c","09-Jul-2021","Cash","1,860,094.75",0,"2,045,255.87"
"625fe3f00ceffb2caf008d82","09-Jul-2021","Cash",6.54,0,"3,643,090.09"
"625fe3f00ceffb2caf008d94","09-Jul-2021","Cash",12.1,0,"1,797,442.27"
"625fe3f00ceffb2caf008d9b","09-Jul-2021","Cash",0,"1,979,277.89",0
"625fe3f00ceffb2caf008da5","10-Jul-2021","Cash",0,"60,912.95","121,825.91"
"625fe3f00ceffb2caf008dc7","13-Jul-2021","Cash","1,787,836.00",0,"2,203,713.77"
"625fe3f00ceffb2caf008ddc","16-Jul-2021","Cash",0,"1,732,595.65",0
"625fe3f00ceffb2caf008deb","16-Jul-2021","Cash",0,"1,274,498.66",0
"625fe3f00ceffb2caf008df9","17-Jul-2021","Cash",61,0,"29,581.20"
"625fe3f00ceffb2caf008e19","17-Jul-2021","Cash",1.28,0,"209,554.16"
"625fe3f00ceffb2caf008e1f","17-Jul-2021","Cash",0,"27,665.02","110,660.10"
"625fe3f00ceffb2caf008e21","17-Jul-2021","Cash","16,160.74",0,"114,525.27"
"625fe3f00ceffb2caf008e31","18-Jul-2021","Cash","5,637.34",0,"41,440.96"
"625fe3f00ceffb2caf008e3a","18-Jul-2021","Cash",0,72.3,578.36
"625fe3f00ceffb2caf008e5a","20-Jul-2021","Cash",0,"117,415.94","587,079.68"
"625fe3f00ceffb2caf008e5c","20-Jul-2021","Cash",0,"65,231.08","326,155.38"
"625fe3f00ceffb2caf008e6c","21-Jul-2021","Cash",0,"164,742.11","658,968.43"
"625fe3f00ceffb2caf008e74","22-Jul-2021","Cash",0,3,18
"625fe3f00ceffb2caf008e88","24-Jul-2021","Cash",0,"1,217.10","8,519.73"
"625fe3f00ceffb2caf008e8a","24-Jul-2021","Cash",7,0,"7,106.78"
"625fe3f00ceffb2caf008ea0","24-Jul-2021","Cash",53,0,"4,591,013.12"
"625fe3f00ceffb2caf008ea2","24-Jul-2021","Cash",0,"573,881.57","4,017,170.95"
"625fe3f00ceffb2caf008eab","24-Jul-2021","Cash","14,394.23",0,"14,394.23"
"625fe3f00ceffb2caf008eae","25-Jul-2021","Cash","7,337.88",0,"18,874.71"
"625fe3f00ceffb2caf008eb0","25-Jul-2021","Cash",0,"3,921.63","31,373.08"
"625fe3f00ceffb2caf008eb8","26-Jul-2021","Cash",0,"41,198.55","123,595.65"
"625fe3f00ceffb2caf008ec0","26-Jul-2021","Cash","1,005.00",0,"75,722.13"
"625fe3f00ceffb2caf008ee8","28-Jul-2021","Cash",0,"5,012.63","40,101.01"
"625fe3f00ceffb2caf008eea","28-Jul-2021","Cash",0,"3,898.71","31,189.67"
"625fe3f00ceffb2caf008f0a","29-Jul-2021","Cash",0,"130,494.17","260,988.33"
"625fe3f00ceffb2caf008f0f","29-Jul-2021","Cash",28,0,28
"625fe3f00ceffb2caf008f1a","30-Jul-2021","Cash",0,"103,067.92","103,067.92"
"625fe3f00ceffb2caf008f2e","31-Jul-2021","Cash","23,019.00",0,"820,156.08"
"625fe3f00ceffb2caf008f51","03-Aug-2021","Cash",41.7,0,"721,024.84"
"625fe3f00ceffb2caf008f54","03-Aug-2021","Cash",0,"124,103.50","496,413.99"
"625fe3f00ceffb2caf008f65","03-Aug-2021","Cash","1,813,146.50",0,"2,012,554.61"
"625fe3f00ceffb2caf008fa8","05-Aug-2021","Cash",0,60.71,424.94
"625fe3f00ceffb2caf008fbb","05-Aug-2021","Cash",0,770.13,"5,390.89"
"625fe3f00ceffb2caf008fc0","06-Aug-2021","Cash",0,"7,483.50",0
"625fe3f00ceffb2caf008fd1","06-Aug-2021","Cash",82.7,0,"271,827.25"
"625fe3f00ceffb2caf008ff9","08-Aug-2021","Cash",0,"130,460.98","1,043,687.85"
"625fe3f00ceffb2caf009000","08-Aug-2021","Cash","175,046.20",0,"483,897.85"
"625fe3f00ceffb2caf009003","08-Aug-2021","Cash",40,0,40
"625fe3f00ceffb2caf009005","08-Aug-2021","Cash","191,994.91",0,"191,994.91"
"625fe3f00ceffb2caf009021","09-Aug-2021","Cash",0,"1,222.18","7,333.09"
"625fe3f00ceffb2caf009039","11-Aug-2021","Cash",0,"445,714.97","445,714.97"
"625fe3f00ceffb2caf00903b","11-Aug-2021","Cash",0,"271,714.06","543,428.12"
"625fe3f00ceffb2caf009056","11-Aug-2021","Cash",0,"1,446.93","11,575.40"
"625fe3f00ceffb2caf00905b","11-Aug-2021","Cash",0,"24,816.80","148,900.78"
"625fe3f00ceffb2caf009069","11-Aug-2021","Cash",0,"1,336.10","1,336.10"
"625fe3f00ceffb2caf009072","13-Aug-2021","Cash",0,"1,279.99",0
"625fe3f00ceffb2caf0090c5","15-Aug-2021","Cash","128,140.31",0,"350,860.17"
"625fe3f00ceffb2caf0090d5","15-Aug-2021","Cash",0,"47,682.58","286,095.48"
"625fe3f00ceffb2caf009117","18-Aug-2021","Cash",0,"928,711.56","928,711.56"
"625fe3f00ceffb2caf009126","18-Aug-2021","Cash","192,542.30",0,"192,542.30"
"625fe3f00ceffb2caf00913f","19-Aug-2021","Cash",0,"36,593.38","73,186.76"
"625fe3f00ceffb2caf009142","19-Aug-2021","Cash",0,"8,131.86","65,054.90"
"625fe3f00ceffb2caf009144","19-Aug-2021","Cash","613,826.00",0,"655,833.98"
"625fe3f00ceffb2caf009159","22-Aug-2021","Cash","257,308.84",0,"1,889,125.04"
"625fe3f00ceffb2caf00916a","23-Aug-2021","Cash",0,"62,720.58","313,602.89"
"625fe3f00ceffb2caf00916c","23-Aug-2021","Cash","50,289.00",0,"364,140.39"
"625fe3f00ceffb2caf009181","23-Aug-2021","Cash",426.67,0,426.67
"625fe3f00ceffb2caf00918e","23-Aug-2021","Cash",0,"89,084.21","89,084.20"
"625fe3f00ceffb2caf0091d1","24-Aug-2021","Cash",0,"399,910.18","2,799,371.22"
"625fe3f00ceffb2caf0091dc","24-Aug-2021","Cash",0,"31,675.94","221,731.59"
"625fe3f00ceffb2caf0091e6","24-Aug-2021","Cash",260.38,0,"104,147.30"
"625fe3f00ceffb2caf009221","25-Aug-2021","Cash","2,636.00",0,"6,155.93"
"625fe3f00ceffb2caf009233","25-Aug-2021","Cash",0,"268,107.18","2,412,964.59"
"625fe3f00ceffb2caf00923b","25-Aug-2021","Cash",23.1,0,"1,158,126.67"
"625fe3f00ceffb2caf00923d","25-Aug-2021","Cash","90,428.00",0,"1,132,742.00"
"625fe3f00ceffb2caf00924b","25-Aug-2021","Cash","1,582,765.00",0,"1,827,850.73"
"625fe3f00ceffb2caf009259","25-Aug-2021","Cash",2.87,0,"1,649,941.87"
"625fe3f00ceffb2caf009261","26-Aug-2021","Cash",5.92,0,103.71
"625fe3f00ceffb2caf009274","26-Aug-2021","Cash",378.6,0,"1,184.59"
"625fe3f00ceffb2caf00927a","26-Aug-2021","Cash",0,"465,768.57",0
"625fe3f00ceffb2caf009285","26-Aug-2021","Cash",0,"38,280.48","267,963.35"
"625fe3f00ceffb2caf009292","28-Aug-2021","Cash",43,0,"5,664.43"
"625fe3f00ceffb2caf009295","28-Aug-2021","Cash",7.87,0,7.87
"625fe3f00ceffb2caf00929a","28-Aug-2021","Cash","231,718.60",0,"231,718.60"
"625fe3f00ceffb2caf0092a3","28-Aug-2021","Cash",0,"679,981.51","1,359,963.01"
"625fe3f00ceffb2caf0092c2","30-Aug-2021","Cash",0,"191,479.52","765,918.06"
"625fe3f00ceffb2caf0092ce","26-Aug-2021","Cash",0,"58,707.48","58,707.48"
"625fe3f00ceffb2caf0092d5","01-Sep-2021","Cash",0,"9,886.25","49,431.25"
"625fe3f00ceffb2caf0092d8","01-Sep-2021","Cash",0,"5,719.90","34,319.41"
"625fe3f00ceffb2caf0092e5","03-Sep-2021","Cash","1,490,911.80",0,"3,144,016.20"
"625fe3f00ceffb2caf009307","05-Sep-2021","Cash",7,0,"1,880,991.91"
"625fe3f00ceffb2caf00930b","05-Sep-2021","Cash",219,0,"1,881,210.91"
"625fe3f00ceffb2caf009313","05-Sep-2021","Cash",0,"53,587.85","160,763.55"
"625fe3f00ceffb2caf009330","07-Sep-2021","Cash",0,0.72,3.58
"625fe3f00ceffb2caf009349","08-Sep-2021","Cash","23,661.40",0,"36,574.06"
"625fe3f00ceffb2caf00934d","09-Sep-2021","Cash",508.1,0,508.1
"625fe3f00ceffb2caf009360","10-Sep-2021","Cash",0,"114,598.42","916,787.33"
"625fe3f00ceffb2caf009369","10-Sep-2021","Cash","167,585.00",0,"1,013,729.82"
"625fe3f00ceffb2caf009378","10-Sep-2021","Cash","1,996,074.00",0,"2,776,706.97"
"625fe3f00ceffb2caf00937d","10-Sep-2021","Cash",0,"1,963.89","9,819.42"
"625fe3f00ceffb2caf00937f","10-Sep-2021","Cash",3,0,"5,334.71"
"625fe3f00ceffb2caf009397","10-Sep-2021","Cash",0,"7,913.39","47,480.32"
"625fe3f00ceffb2caf0093a8","10-Sep-2021","Cash","2,301.00",0,"4,753.16"
"625fe3f00ceffb2caf0093b2","11-Sep-2021","Cash",479.93,0,"33,762.87"
"625fe3f00ceffb2caf0093c1","14-Sep-2021","Cash",6.03,0,"23,091.51"
"625fe3f00ceffb2caf0093ce","14-Sep-2021","Cash","1,347.30",0,"165,436.73"
"625fe3f00ceffb2caf0093d2","14-Sep-2021","Cash",0,"63,091.47","252,365.86"
"625fe3f00ceffb2caf0093eb","15-Sep-2021","Cash",0,"189,060.40","756,241.58"
"625fe3f00ceffb2caf009419","15-Sep-2021","Cash",0,"159,883.97","639,535.88"
"625fe3f00ceffb2caf009431","16-Sep-2021","Cash",0,"399,337.17","798,674.34"
"625fe3f00ceffb2caf009465","19-Sep-2021","Cash",0,"62,942.93","503,543.45"
"625fe3f00ceffb2caf00947b","21-Sep-2021","Cash","1,414,987.00",0,"2,706,549.81"
"625fe3f00ceffb2caf0094ac","22-Sep-2021","Cash",6.92,0,"133,904.85"
"625fe3f00ceffb2caf0094ca","23-Sep-2021","Cash",4,0,"229,025.74"
"625fe3f00ceffb2caf0094ed","24-Sep-2021","Cash",139.7,0,"1,933,429.68"
"625fe3f00ceffb2caf0094f7","24-Sep-2021","Cash","251,432.00",0,"1,786,629.05"
"625fe3f00ceffb2caf0094fd","24-Sep-2021","Cash","15,198.95",0,"3,171,975.09"
"625fe3f00ceffb2caf00950c","24-Sep-2021","Cash",0,"5,520.87","38,646.06"
"625fe3f00ceffb2caf009519","24-Sep-2021","Cash",0,66.92,66.92
"625fe3f00ceffb2caf009526","24-Sep-2021","Cash",0,"307,850.70","1,539,253.51"
"625fe3f00ceffb2caf009528","24-Sep-2021","Cash",0,"128,271.13","1,026,169.00"
"625fe3f00ceffb2caf00952a","24-Sep-2021","Cash",47,0,"2,045,825.57"
"625fe3f00ceffb2caf009533","24-Sep-2021","Cash",54,0,"1,303,592.09"
"625fe3f00ceffb2caf00955d","24-Sep-2021","Cash",2,0,"486,206.72"
"625fe3f00ceffb2caf00955f","24-Sep-2021","Cash",0,"165,298.24","330,596.48"
"625fe3f00ceffb2caf009562","25-Sep-2021","Cash",29.7,0,"1,747,814.98"
"625fe3f00ceffb2caf009568","25-Sep-2021","Cash",5,0,"1,332,432.31"
"625fe3f00ceffb2caf00956c","25-Sep-2021","Cash",787.79,0,"1,111,148.05"
"625fe3f00ceffb2caf00956d","25-Sep-2021","Cash",0,"158,735.44","952,412.61"
"625fe3f00ceffb2caf00958c","26-Sep-2021","Cash",3.6,0,"3,443,060.23"
"625fe3f00ceffb2caf00959c","26-Sep-2021","Cash",16.84,0,"2,194,558.46"
"625fe3f00ceffb2caf0095a4","26-Sep-2021","Cash",0,"525,869.56","1,577,608.67"
"625fe3f00ceffb2caf0095b2","28-Sep-2021","Cash",0,"201,299.38","1,811,694.46"
"625fe3f00ceffb2caf0095b4","28-Sep-2021","Cash",85.6,0,"1,207,881.91"
"625fe3f00ceffb2caf0095ba","29-Sep-2021","Cash","1,516.09",0,"6,336.45"
"625fe3f00ceffb2caf0095c5","29-Sep-2021","Cash","60,128.97",0,"60,128.97"
"625fe3f00ceffb2caf0095c7","29-Sep-2021","Cash",0,"12,884.78","38,654.34"
"625fe3f00ceffb2caf0095d3","30-Sep-2021","Cash",0,793.51,"4,761.09"
"625fe3f00ceffb2caf009610","05-Oct-2021","Cash",0,"76,797.78","383,988.88"
"625fe3f00ceffb2caf00961a","07-Oct-2021","Cash",0,"30,735.62","122,942.47"
"625fe3f00ceffb2caf00961b","07-Oct-2021","Cash",0,"61,471.24","61,471.24"
"625fe3f00ceffb2caf00962e","08-Oct-2021","Cash",0,"281,508.61","2,252,068.85"
"625fe3f00ceffb2caf009651","08-Oct-2021","Cash",0,"46,113.52","230,567.58"
"625fe3f00ceffb2caf00966a","10-Oct-2021","Cash",0,"1,171,000.12",0
"625fe3f00ceffb2caf00968b","11-Oct-2021","Cash",42.6,0,"109,936.76"
"625fe3f00ceffb2caf009696","11-Oct-2021","Cash",287,0,"266,896.89""_id","Date","Description","Deposits","Withdrawls","Balance"
"625fe3f00ceffb2caf00a91b","13-Apr-2022","Cash","3,573.80",0,"3,573.80"
"625fe3f00ceffb2caf00a940","14-Apr-2022","Cash","3,225.60",0,"112,315.58"
"625fe3f00ceffb2caf00a961","15-Apr-2022","Cash",0,998.47,"3,993.87"
"625fe3f00ceffb2caf00a96a","15-Apr-2022","Cash",0,"7,857.71","7,857.71"
"625fe3f00ceffb2caf00a970","15-Apr-2022","Cash","19,366.66",0,"106,431.66"
"625fe3f00ceffb2caf00a974","17-Apr-2022","Cash","1,887,288.80",0,"3,895,309.80"
"625fe3f00ceffb2caf00a9a2","19-Apr-2022","Cash",0,"115,957.30","231,914.59"
"625fe3f00ceffb2caf00a9a9","19-Apr-2022","Cash","106,774.66",0,"2,426,721.62"
"625fe3f00ceffb2caf00a9c5","20-Apr-2022","Cash",0,"20,363.49","142,544.40"
"625fe3f00ceffb2caf00aa01","21-Apr-2022","Cash",352,0,"27,895.58"
"625fe3f00ceffb2caf00aa04","22-Apr-2022","Cash",0,"3,725.64","14,902.55"
"625fe3f00ceffb2caf00aa10","22-Apr-2022","Cash","22,823.72",0,"1,703,720.15"
"625fe3f00ceffb2caf00aa1e","22-Apr-2022","Cash","165,529.50",0,"186,799.81"
"625fe3f00ceffb2caf00aa31","22-Apr-2022","Cash",0,185.19,555.58
"625fe3f00ceffb2caf00aa36","22-Apr-2022","Cash",0,327.49,"2,292.41"
"625fe3f00ceffb2caf00aa46","22-Apr-2022","Cash",4.52,0,"110,540.59"
"625fe3f00ceffb2caf00aa71","23-Apr-2022","Cash",0,"27,981.44","83,944.30"
"625fe3f00ceffb2caf00aa87","23-Apr-2022","Cash",0,"364,144.67","1,456,578.70"
"625fe3f00ceffb2caf00aac0","24-Apr-2022","Cash","3,000.10",0,"3,000.10"
"625fe3f00ceffb2caf00aac7","24-Apr-2022","Cash",0,"10,718.88","42,875.53"
"625fe3f00ceffb2caf00aac8","24-Apr-2022","Cash",0,"5,359.44","26,797.21"
"625fe3f00ceffb2caf00aaca","24-Apr-2022","Cash","6,972.21",0,"33,769.42"
"625fe3f00ceffb2caf00aacb","24-Apr-2022","Cash",0,"33,769.42",0
"625fe3f00ceffb2caf00aacf","24-Apr-2022","Cash",3,0,"53,191.79"
"625fe3f00ceffb2caf00aae2","26-Apr-2022","Cash","2,212.00",0,"302,107.03"
"625fe3f00ceffb2caf00aaeb","26-Apr-2022","Cash","9,053.00",0,"9,550.00"
"625fe3f00ceffb2caf00aaee","27-Apr-2022","Cash",46.7,0,"4,843.08"
"625fe3f00ceffb2caf00aaf2","27-Apr-2022","Cash",23,0,"3,901.46"
"625fe3f00ceffb2caf00ab0c","29-Apr-2022","Cash","47,781.00",0,"231,743.38"
"625fe3f00ceffb2caf00ab28","01-May-2022","Cash","1,432.00",0,"150,386.49"
"625fe3f00ceffb2caf00ab29","01-May-2022","Cash","195,376.70",0,"345,763.19"
"625fe3f00ceffb2caf00ab47","03-May-2022","Cash",0,9.93,89.32
"625fe3f00ceffb2caf00ab50","03-May-2022","Cash","250,501.70",0,"250,501.70"
"625fe3f00ceffb2caf00ab55","03-May-2022","Cash",128,0,"265,775.64"
"625fe3f00ceffb2caf00ab6d","04-May-2022","Cash","1,063,024.50",0,"1,063,024.50"
"625fe3f00ceffb2caf00ab82","07-May-2022","Cash","26,921.00",0,"860,056.01"
"625fe3f00ceffb2caf00ab94","10-May-2022","Cash",0,"97,134.97","97,134.97"
"625fe3f00ceffb2caf00ab9c","10-May-2022","Cash",0,"4,480,614.32",0
"625fe3f00ceffb2caf00abd0","11-May-2022","Cash","20,962.00",0,"1,247,635.13"
"625fe3f00ceffb2caf00ac23","17-May-2022","Cash","6,885.89",0,"2,245,119.86"
"625fe3f00ceffb2caf00ac3e","17-May-2022","Cash",0,"69,422.92","347,114.60"
"625fe3f00ceffb2caf00ac8b","20-May-2022","Cash",42.62,0,"1,421,687.05"
"625fe3f00ceffb2caf00acb1","20-May-2022","Cash",0,"16,396.10","114,772.66"
"625fe3f00ceffb2caf00acc8","20-May-2022","Cash",39.38,0,"2,131,746.98"
"625fe3f00ceffb2caf00ad0f","22-May-2022","Cash",0,"108,758.42","326,275.26"
"625fe3f00ceffb2caf00ad16","22-May-2022","Cash",0,"435,013.48","435,013.48"
"625fe3f00ceffb2caf00ad23","22-May-2022","Cash",0,"767,354.25","767,354.24"
"625fe3f00ceffb2caf00ad2b","22-May-2022","Cash","6,146.00",0,"655,918.80"
"625fe3f00ceffb2caf00ad2f","22-May-2022","Cash",6,0,"655,924.80"
"625fe3f00ceffb2caf00ad44","22-May-2022","Cash","2,430.00",0,"615,596.63"
"625fe3f00ceffb2caf00ad6d","25-May-2022","Cash",0,"27,473.34","247,260.06"
"625fe3f00ceffb2caf00ad7c","25-May-2022","Cash",199.62,0,"288,242.08"
"625fe3f00ceffb2caf00ad7e","25-May-2022","Cash",0,"14,412.10","129,708.94"
"625fe3f00ceffb2caf00ad9b","25-May-2022","Cash",0.95,0,"1,533,439.96"
"625fe3f00ceffb2caf00adb3","26-May-2022","Cash","31,098.00",0,"63,396.18"
"625fe3f00ceffb2caf00adb9","26-May-2022","Cash","1,620,753.50",0,"1,620,753.50"
"625fe3f00ceffb2caf00adbe","26-May-2022","Cash",34.19,0,"1,391,639.87"
"625fe3f00ceffb2caf00adc5","26-May-2022","Cash",0,"67,057.92","603,521.28"
"625fe3f00ceffb2caf00adc6","26-May-2022","Cash","26,484.00",0,"328,244.64"
"625fe3f00ceffb2caf00ae14","28-May-2022","Cash","26,507.38",0,"1,649,843.31"
"625fe3f00ceffb2caf00ae1c","28-May-2022","Cash","16,122.00",0,"574,637.25"
"625fe3f00ceffb2caf00ae24","28-May-2022","Cash",6.6,0,"87,821.56"
"625fe3f00ceffb2caf00ae28","28-May-2022","Cash","409,156.00",0,"479,449.35"
"625fe3f00ceffb2caf00ae35","29-May-2022","Cash",0,"219,192.11","876,768.44"
"625fe3f00ceffb2caf00ae4b","30-May-2022","Cash","1,720.51",0,"284,792.50"
"625fe3f00ceffb2caf00ae54","30-May-2022","Cash",0,"23,352.46","93,409.86"
"625fe3f00ceffb2caf00ae8f","04-Jun-2022","Cash",59.6,0,"1,763,149.25"
"625fe3f00ceffb2caf00ae9f","06-Jun-2022","Cash","1,231,022.00",0,"1,962,070.37"
"625fe3f00ceffb2caf00aecc","07-Jun-2022","Cash",0,"7,822.54","39,112.68"
"625fe3f00ceffb2caf00aee3","08-Jun-2022","Cash",0,"235,291.78","235,291.78"
"625fe3f00ceffb2caf00aeeb","08-Jun-2022","Cash","2,121.12",0,"96,359.27"
"625fe3f00ceffb2caf00aef5","08-Jun-2022","Cash","3,684.70",0,"5,716.36"
"625fe3f00ceffb2caf00aefb","08-Jun-2022","Cash",45.24,0,"8,516.87"
"625fe3f00ceffb2caf00af23","10-Jun-2022","Cash",0,"290,477.70",0
"625fe3f00ceffb2caf00af26","10-Jun-2022","Cash",0,"6,101.73","18,305.18"
"625fe3f00ceffb2caf00af33","10-Jun-2022","Cash","1,011.00",0,"48,064.50"
"625fe3f00ceffb2caf00af57","13-Jun-2022","Cash","256,617.00",0,"967,891.26"
"625fe3f00ceffb2caf00af70","15-Jun-2022","Cash",0,531.94,"2,127.78"
"625fe3f00ceffb2caf00af78","17-Jun-2022","Cash",0,"240,657.89","1,684,605.23"
"625fe3f00ceffb2caf00af87","18-Jun-2022","Cash",0,"171,415.91","1,199,911.34"
"625fe3f00ceffb2caf00af88","19-Jun-2022","Cash",0,"299,977.84","899,933.51"
"625fe3f00ceffb2caf00af8c","19-Jun-2022","Cash",7.9,0,7.9
"625fe3f00ceffb2caf00af96","19-Jun-2022","Cash","378,502.25",0,"378,634.76"
"625fe3f00ceffb2caf00af98","19-Jun-2022","Cash",0,"378,634.76",0
"625fe3f00ceffb2caf00afa4","19-Jun-2022","Cash","248,027.60",0,"1,034,692.10"
"625fe3f00ceffb2caf00afc3","20-Jun-2022","Cash",0,"33,241.53","299,173.75"
"625fe3f00ceffb2caf00afe8","21-Jun-2022","Cash",0,"73,693.66","515,855.58"
"625fe3f00ceffb2caf00afff","21-Jun-2022","Cash","26,975.80",0,"1,182,273.81"
"625fe3f00ceffb2caf00b007","21-Jun-2022","Cash",287,0,"825,566.13"
"625fe3f00ceffb2caf00b014","21-Jun-2022","Cash",30,0,"248,609.38"
"625fe3f00ceffb2caf00b03f","22-Jun-2022","Cash",0,"74,455.82","446,734.92"
"625fe3f00ceffb2caf00b040","22-Jun-2022","Cash",0,"148,911.64","297,823.28"
"625fe3f00ceffb2caf00b046","22-Jun-2022","Cash","1,919,178.25",0,"1,919,178.25"
"625fe3f00ceffb2caf00b047","22-Jun-2022","Cash",0,"213,242.03","1,705,936.22"
"625fe3f00ceffb2caf00b053","22-Jun-2022","Cash",33.7,0,35.16
